review,Label
مضحك يحطك في العزل بدون مايفحص وثانيا حذفت الموعد مرتين لكي اغير مكان الفحص قال لايمكن التسجيل لانك غيرت ...الي متي حيقول كذا خلاص تبنا توبه مانغير الموعد سجلونا,bug_report
جميل جدا بحيث انه يتيح للمستخم العادي سهولة الوصول إلى الأنظمة والمواد بالإضافة إلى طريقة العرض المميزة. شكرا النيابة العامة,rating
جميلة لكن يوجد مشكلة في عملية بدء اللعبة او اقلاع اللعبة بطيئة جداً,bug_report
اجمل تجربه تسوق من ناحيه الاسعار والمصداقيه والثقه,rating
اولاً العبه فيها تهكير لللليش اتعب واجمع وفي نهايه راح تعبي لي ان في واحد هكر حسابي الحين كيف ارجع حيوانات من عند الخنيث وكيف ارجع حسابي هذا الغلط في لعبه,bug_report
لعبة كلش خررررافية وتستاهل 5 نجوم واكثر كون ايضيفوت مقاتلين اكثر وساحات جديدة ويضيفون تحديات وشكرا لكم على جهودكم المبذولة في تطوير اللعبة,rating
ازا كترنا لنجوم بيغلى سعرا  بس لعبة حلوة كتير,rating
صعوبة تعديل الاسم والاشتراك في vip,improvement_request
لعبه جمله جدا بس رجا تحسين بعض اشياء مثل دهب,improvement_request
يوجد مشكلة رسائل التحقق ودخول البرنامج,bug_report
حلو بس الصور تبقى في البرنامج ماتنحذف,bug_report
البرنامج لا يعمل لا يوجد سوى الإعلانات ؟؟؟...,bug_report
بصراحه اول مره استخدم البرنامج واعجبني سهولته والمندوب رائع وبرنامج ممتاز,rating
هو التطبيق حلو و مش وحش بس في ناس الليله الدب,rating
"اطي اليتيوب ١٠ من ١٠
انه جييييد جدااات",rating
العبه جميله واتمنا تحميلها من كل جهات العالم وشكرا لكم ولاكن لدي مشكلة قد تم حضري من العبه لا اعلم كيف اخي الصغير حاول سرقت حساب ثم حضروني ارجو حل المشكلة وازاله الحضر واتمنا تحميلها من كل جهات العالم واتمنا فك الحضر وشكرا لكم,rating
التحديث الجديد خااااااايس كيف ارجع للقديم ؟,rating
انا احد المرشدين,others
"للان التطبيق فيه اشكالية
لما تسوي تسجيل دخول يطلعك من التطبيق",bug_report
صار مايحمل من امس,bug_report
لا يوجد خدمة استعراض فواتير المياة,improvement_request
انا ايضا في سيرفر 20 الاداره تتصرف بكامل حريتها بغلق الحسابات حتى المربوطه بالفيس لأي بلاغ كيدي انا اللعب هذه اللعبه وأطفالي أيضا وكنوع من المرح نتخذ اسماء موحده... فتقوم الاداره بحذف الحسابات دون الرجوع أو مناقشه أصحاب الحسابات يضيع مجهود شهور دون مرعاه اي شعور لأحد لم أرى ذلك ابدا في حياتي كلها بأي لعبه حتى أنه لا يوجد مكان محدد للشكاوي انا ايضا لا انصح بها..,bug_report
تقليل سعر التوصيل,improvement_request
فيها مشكله انو لما ادخل الماب يطلعني,bug_report
حطوا اللغة العربية,improvement_request
هذه العبه رائعه وجيد ومفيد من احسن الألعاب وصعبة وأنا أحبها لأنها صعبة وأنا أحب الصعب,rating
تعالو حسابي في تيك توك اسمه (فانز جمعان) اعملو فولو واكسبلور واعجاب وتعليق,others
فكرة حلوه ، بس خيالية ما منها فائدة مجرد تسكيت وكسب فلوس ، في الحقيقة المواطن دايما خطأ و الطرف الثاني هو الصح,rating
اتمنا وضع اقرب خيار للمواطن ويكون مناسب,improvement_request
الله يحمي وطننا,others
بجنن تستحق اكثر من خمس نجوم🥰❤️ انصحكم تنزلوهة 🤩,rating
العبه جميل جداً كنت انتظرها لاني احبها لكن اتمنى ان تجعلوا المستشفى ايضا مجاناً ☺️💕,rating
لعبة كلش حلووه واتمنا صلحون العطل عشان تنزل لان ما جاي تثبت لو سمحتو,bug_report
رائعةجدا هذه العبة حلوة جدا تستحق أكثر من خمسة نجوم أنصحكم أن تنزيلها في اسرع وقت ممكن اقسم بالله اقسم بالله لعبه جميله جدا عارفه اقول لكم ايه بصراحه يعني لعبه تحفه نزلها بسرعه قبل فوات الاوان لان هي ممكن تحب تبقى في اقرب وقت وممكن هي عند بس لو قال لك منزلها لانها وحياه ربنا لعبه جميله جدا بصراحه يعني مش عارف اقول لكم ايه يا ريت لها بسرعه ويا رب تكونوا بالف خير وكل سنه وانتم طيبين كلكم مع الف سلامه,rating
يا ليت ان طلبات الصداقه تكتب حروف الارقام صعب وايد 💙💙💙💙,improvement_request
"التطبيق يعيدنا لأبل ستور للتحديث ولايوجد أي تحديث
عالجوا ذلك لنستفيد من البرنامج",bug_report
افضل تطبيق للجامعة والمذاكرة انصحكم فيه,rating
مادري شفيه كل مابي اكتب البريد يقلي شبكتك تمنع وش السالفه وغيرت الشبكه ومانفع تكفون يلي عنده حل يقول,bug_report
متى ينزل تحديث جديد ترا جد مليت وانا انتظر مايدخل معي عن طريق تويتر,improvement_request
جميل جدا ولكن للاسف تم تسجيل الخروج واصبح يعطيني كلمة السر خاطئة وعند وضع استعادة كلمة المرور يقول تم ارسال ايميل ولا اجد شيء,bug_report
اكرها البرنامج المخفيون فيها ياليت يشلون مخفي نرتتاح ناس تتكلم تسب ياليت تسون حضر لهم جدآ,improvement_request
جميله بيد التحكم تبع البلاستيشن فقط بدون اليد تكون صعبه وممله,rating
تحديث سيء للاسف,rating
لا يوجد افلام مصرية لكبار الفنانين مثل احمد عز,improvement_request
الرجاء ارجاع البحث بالقرب,improvement_request
الإعلانات في الجوال جدا سيئة و لا يمكن إيقافها,improvement_request
العاب حلوه بس في مشكلة ما أقدر اروع المستوى الخر,bug_report
موقع احترافي يخدم المقبل على التجارة بشكل احترافي سهل الاستخدام شامل وسريع,rating
البرنامج سريع وممتاز وانصح به,rating
نسيت الرقم السري وعند طلبه يظهر رسالة خطاء بالسيرفر,bug_report
تواصلت معكم و مافي فايده كمان اليوم ارسل لي مندوب ثاني موقف في نفس المكان و يقول تعالي استلمي طلبك هذا شي طبيعي على تطبيق معروف مثل تطبيقكم؟؟؟!!!,bug_report
العبه حلوه بس ما يطلع الصور عندي في الايباد بس العبه حلوه مسليه نوعا ما,bug_report
اول شي يحذرك من اماكن كثير ومافيها رادار وهذا يدل على عدم تحديث الاماكن في البرنامج وبعدين لازم تطفي البرنامج وتشغله مره ثانيه لانه يعلق كثير واوقات يطفي البرنامج بشكل مفاجي . يعني زيه زي المجاني ويمكن المجاني افضل ارجو الاهتمام بالزبائن,bug_report
البرنامج جداً رهيب,rating
"يبي له تحديث نظامه غبي 
تسجل دخول يوديك لرابط 
الي مسويه خبرته بمجال سوق الاغنام",bug_report
حلوه بس مش عارف ليه حاسس اني هموت والله,rating
اكذب منكم مافي زباله زباله زباله زباله والقائمين عليه بعد زباله لايستقد حتا ان يدخل قوقل بلاي,rating
لعبة جميله جدا ومسليه لكن تصبح ممله عندما تكون بعض المراحل صعبه جدا,rating
برنامج رائع وسهل الاستخدام,rating
ما ينزل على الجوالات اصدار١٢,bug_report
لقد تم حظري بسبب المحاولة الحصول على حسابي القديم,bug_report
"مايصير لما ادخل عل الواجبات المنشورة
لازم ادخل على كل ماده 
ليه ماتكون مثل المنصه 
القديمه
ادخل عل الواجبات المنشورة
يجيني كل الواجبات",improvement_request
